GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
293,1936.53,4575.96,5609.2,564.32,288.56,-139.07,-4074.38,-34242.26,1900.51,23145.16,-6270.27,214.89,-435.48,-6055.37,-6490.86
294,1873.29,4524.89,5657.82,525.99,291.98,-131.1,-4064.11,-34247.99,1961.29,23201.08,-6244.97,214.13,-406.88,-6030.83,-6437.71
295,1926.95,4522.03,5640.37,564.28,298.2,-123.39,-4037.46,-34279.22,1902.13,23122.21,-6203.72,217.59,-463.9,-5986.14,-6450.04
296,1873.07,4443.18,5670.34,539.12,300.88,-161.3,-4017.71,-34447.95,1921.55,23227.18,-6155.02,214.1,-651.65,-5940.93,-6592.57
297,1905.72,4415.11,5665.77,546.58,303.06,-121.76,-4044.04,-34397.51,1926.97,23275.03,-6177.07,214.46,-525.08,-5962.6,-6487.68
298,1960.27,4531.47,5642.1,543.0,281.4,-146.47,-4078.01,-34347.8,1915.21,23252.48,-6174.5,214.3,-446.35,-5960.2,-6406.54
299,1885.55,4536.31,5642.17,551.38,293.48,-108.67,-4056.27,-34347.4,1918.24,23213.98,-6182.4,213.82,-471.23,-5968.59,-6439.82
300,1903.84,4495.53,5639.5,537.47,300.41,-118.66,-4040.87,-34381.75,1900.73,23220.55,-6133.07,217.32,-543.24,-5915.75,-6458.99
301,1909.52,4524.87,5633.74,554.72,287.04,-125.03,-4036.5,-34189.18,1916.61,23105.4,-6196.87,221.16,-418.81,-5975.72,-6394.53
302,1974.19,4507.5,5637.94,559.31,311.9,-106.66,-4075.97,-34117.11,1930.39,23060.38,-6268.51,213.37,-318.15,-6055.14,-6373.29
303,1975.25,4567.16,5606.5,534.18,294.33,-115.31,-4039.02,-34296.8,1888.48,22999.54,-6097.13,217.1,-585.69,-5880.03,-6465.72
304,1951.11,4446.11,5626.04,551.52,274.99,-133.4,-4032.35,-34223.52,1906.07,23192.22,-6255.93,219.94,-441.21,-6035.99,-6477.2
305,1993.39,4503.0,5655.06,564.61,294.22,-100.62,-4007.28,-34315.78,1863.58,23026.91,-6097.99,215.54,-522.9,-5882.45,-6405.35
306,1988.21,4490.34,5637.73,557.52,299.46,-108.2,-4057.48,-34166.47,1902.14,23141.15,-6274.75,218.47,-315.59,-6056.27,-6371.86
307,1910.36,4440.39,5619.01,540.0,308.29,-124.1,-3971.38,-34451.79,1947.19,23201.92,-6092.67,216.91,-580.1,-5875.77,-6455.87
308,1978.85,4476.45,5644.22,545.78,303.19,-108.61,-4027.94,-34316.58,1899.74,23167.86,-6235.46,217.56,-437.05,-6017.9,-6454.95
309,1979.91,4545.93,5653.35,547.2,304.8,-119.68,-4044.18,-34226.17,1867.43,23148.08,-6247.25,217.73,-343.34,-6029.53,-6372.87
310,2004.3,4483.25,5653.38,549.78,295.14,-117.21,-4051.46,-34144.49,1876.74,23127.52,-6295.55,218.53,-323.04,-6077.02,-6400.06
311,1983.34,4552.21,5613.38,570.97,294.76,-100.85,-4040.73,-34258.36,1869.9,23043.1,-6115.47,218.21,-472.28,-5897.26,-6369.54
312,1911.5,4466.29,5633.03,536.29,274.24,-94.35,-4034.38,-34211.81,1907.01,23180.71,-6202.68,215.79,-431.46,-5986.89,-6418.35
313,1893.9,4421.95,5593.17,536.6,291.82,-129.31,-4087.66,-34221.61,1901.52,23207.82,-6239.77,218.46,-591.8,-6021.3,-6613.1
314,1969.36,4458.94,5630.84,550.56,302.57,-109.34,-4057.65,-34412.82,1878.96,23175.95,-6053.49,214.5,-612.64,-5838.99,-6451.63
315,1934.8,4491.16,5629.86,562.84,280.15,-125.08,-4011.95,-34246.68,1935.42,23201.06,-6230.72,218.87,-348.43,-6011.85,-6360.28
316,1964.73,4391.52,5597.3,551.43,306.37,-134.52,-4059.46,-34295.13,1888.04,23203.0,-6162.43,218.99,-586.72,-5943.44,-6530.15
317,1970.98,4540.42,5616.59,557.91,281.62,-131.99,-4009.78,-34322.47,1898.99,23134.96,-6165.4,217.67,-462.77,-5947.73,-6410.5
318,1932.76,4463.04,5627.29,539.76,300.45,-120.81,-4034.05,-34343.62,1927.18,23182.73,-6155.0,219.13,-525.28,-5935.87,-6461.15
319,1852.49,4514.16,5626.64,548.59,315.34,-137.54,-4028.67,-34343.97,1944.65,23127.26,-6110.97,218.28,-581.05,-5892.69,-6473.75
320,1905.8,4501.96,5647.25,540.06,276.7,-135.31,-4050.58,-34153.7,1887.26,23069.83,-6233.16,216.94,-510.73,-6016.22,-6526.95
321,1949.58,4646.21,5609.03,554.95,290.34,-139.46,-4082.76,-34267.06,1907.69,23156.0,-6131.97,216.62,-375.47,-5915.34,-6290.82
322,1988.45,4439.89,5589.84,560.06,303.95,-123.4,-4021.99,-34350.21,1930.37,23161.95,-6097.21,219.34,-521.09,-5877.87,-6398.97
323,1897.18,4469.61,5619.76,562.01,278.43,-122.33,-4089.43,-34357.25,1933.47,23124.05,-6084.73,216.98,-684.48,-5867.75,-6552.23
324,1958.47,4520.25,5596.07,561.02,260.16,-145.74,-4080.83,-34298.89,1935.98,23121.73,-6156.12,214.52,-571.77,-5941.6,-6513.37
325,1871.79,4551.64,5659.21,554.14,280.63,-141.02,-4092.69,-34268.73,1901.29,23172.15,-6153.36,215.38,-511.61,-5937.97,-6449.58
326,1889.23,4522.42,5645.29,550.04,301.55,-126.4,-4105.94,-34175.57,1905.97,23035.69,-6152.31,215.75,-557.72,-5936.56,-6494.28
327,1975.6,4611.47,5654.18,552.34,302.83,-117.85,-4074.39,-34216.48,1885.2,23037.66,-6160.66,215.07,-389.45,-5945.59,-6335.03
328,1955.54,4508.39,5586.9,555.92,279.46,-93.74,-4022.47,-34308.74,1890.45,23134.05,-6125.95,216.81,-514.25,-5909.14,-6423.39
329,2002.91,4393.96,5632.28,534.37,300.8,-132.4,-4040.63,-34350.33,1901.56,23173.36,-6070.68,217.21,-584.12,-5853.46,-6437.58
330,1935.1,4464.3,5625.07,558.3,295.26,-98.68,-4161.91,-34268.07,1914.26,23243.85,-6186.15,211.39,-492.51,-5974.77,-6467.28
331,1956.7,4491.03,5631.86,545.41,300.36,-125.49,-4069.66,-34278.77,1897.35,23078.96,-6094.21,213.5,-572.25,-5880.71,-6452.96
332,1872.14,4486.56,5638.81,533.01,285.8,-135.42,-4073.02,-34282.82,1908.1,23066.67,-6119.55,211.83,-700.17,-5907.72,-6607.9
333,1932.73,4587.32,5638.99,556.41,291.05,-118.4,-4087.03,-34374.19,1946.92,22977.54,-5993.16,214.44,-648.65,-5778.72,-6427.37
334,1929.36,4489.14,5605.58,553.92,284.1,-109.0,-4085.55,-34434.07,1897.21,23189.23,-6034.5,213.51,-680.08,-5820.98,-6501.07
335,1950.16,4591.2,5602.42,557.2,289.18,-97.84,-4036.64,-34423.31,1899.88,23058.25,-6028.2,211.94,-609.5,-5816.26,-6425.76
336,1959.36,4434.22,5669.25,539.12,296.76,-132.39,-4073.39,-34459.43,1881.53,23197.6,-5996.36,214.8,-687.38,-5781.56,-6468.94
337,1986.63,4478.9,5656.62,538.6,292.39,-135.31,-4078.96,-34588.4,1894.09,23139.02,-5873.62,211.19,-816.42,-5662.43,-6478.84
338,1936.89,4475.55,5600.87,534.6,290.65,-106.32,-4053.37,-34465.89,1932.01,23082.62,-5976.04,212.38,-772.37,-5763.66,-6536.04
