,Smiles,Molecule ChEMBL ID
1758,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccncc2)cc1,CHEMBL283425
1759,NS(=O)(=O)c1ccc(-n2nc(COCc3ccccc3)cc2-c2ccc(Cl)cc2)cc1,CHEMBL29424
1760,COc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,CHEMBL320118
1761,CSc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1,CHEMBL111039
1762,CC[C@@]1(C)OC(=O)C(OC(C)C)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL111904
1763,Cc1cn2c(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)nc2s1,CHEMBL149040
1764,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccncc2)cc1,CHEMBL116365
1765,CCSc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,CHEMBL1669037
1766,Cc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,CHEMBL1669034
1767,CC(=O)NC1=NN(C(C)=O)C(c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)S1,CHEMBL3908604
1768,CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccc(Cl)cc12,CHEMBL18020
1769,CS(=O)(=O)Nc1cc2c(cc1Sc1ccccc1F)C(=O)CC2,CHEMBL144819
1770,CS(=O)(=O)c1ccc(-c2oc3ccccc3c2-c2ccc(F)cc2)cc1,CHEMBL76376
1771,CC(C(=O)O)c1ccc(OC2CCCC2)cc1F,CHEMBL2063734
1772,NS(=O)(=O)c1ccc(CCn2cc(-c3ccc(Cl)cc3)nn2)cc1,CHEMBL2398541
1773,COc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,CHEMBL513185
1774,CC(=O)NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,CHEMBL500943
1775,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)OCO3)cc1,CHEMBL111518
1776,CC(Oc1cc(=O)oc2ccccc12)C(=O)Nc1ccc(F)cc1F,CHEMBL2158358
1777,COc1ccc(-c2nc3cc(NC(=O)c4ccc(O)cc4)ccc3o2)cc1OC,CHEMBL4209915
1778,COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Cl)ccc3o2)cc1OC,CHEMBL4205552
1779,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)cc3)[nH]n2)ccc1O,CHEMBL361141
1780,NS(=O)(=O)c1ccc(CCn2cc(-c3ccc(F)cc3)nn2)cc1,CHEMBL2398540
1781,O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F,CHEMBL224612
1782,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,CHEMBL1242554
1783,CCC(C)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,CHEMBL304982
1784,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccccc3C)cc12,CHEMBL3264519
1785,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccc(C)cc3)cc12,CHEMBL3264520
1786,CN1C(O)=C(C(=O)Nc2ccc(Cl)cc2)c2cc(Cl)ccc2S1(=O)=O,CHEMBL369492
1787,[2H]C([2H])([2H])c1c(Br)c2c(c(C([2H])([2H])[2H])c1Br)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL3355604
1788,Cc1cc2c(c(C)c1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1288771
1789,Cc1c(C(N)C(=O)OCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL3104553
1790,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccn(C(F)F)c(=O)c1,CHEMBL1258960
1791,Cc1cc(C)c2c(OC(C)C(=O)O)nsc2n1,CHEMBL3933250
1792,Cc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL361472
1793,CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL568723
1794,CCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL122065
1795,CC(=O)OCO/N=[N+](\[O-])N1CCC[C@H]1COC(=O)Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL567160
1796,Cc1cc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)ccc1Cl,CHEMBL182695
1797,Cc1c(CC(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,CHEMBL3104558
1798,CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CS2,CHEMBL14767
1799,CS(=O)(=O)c1ccc(-c2ccc(N)cc2-c2ccccc2)cc1,CHEMBL367328
1800,CC(=O)NS(=O)(=O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1C(=O)O,CHEMBL571852
1801,Cc1c(CN(C)C)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL42801
1802,c1cnc(Oc2ccc(OCCN3CCCC3)cc2)cn1,CHEMBL1775097
1803,Cc1cc(=O)c(Oc2ccc(F)cc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL129640
1804,CS(=O)(=O)c1ccc(-n2cc(COc3ccc(Cl)cc3)nc2-c2ccc(Cl)cc2)cc1,CHEMBL441236
1805,CNc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,CHEMBL46667
1806,Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc(Cl)cc2)n1,CHEMBL45387
1807,O=S(=O)(Nc1ccncc1Nc1cccc(Cl)c1)C(F)(F)F,CHEMBL1077388
1808,O=C(c1ccccc1)n1cc(/C=N/c2ccc(F)cc2)c2ccccc21,CHEMBL1957883
1809,COc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1C,CHEMBL1669040
1810,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,CHEMBL363767
1811,COc1ccc2c(c1)c(Cc1nc(-c3ccc([N+](=O)[O-])cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL282415
1812,NS(=O)(=O)c1ccc(-c2nc3ccccc3n2-c2ccc(Cl)cc2)cc1,CHEMBL436116
1813,C[S+]([O-])c1ccc(C(Nc2cccnc2)C(=O)c2ccc(F)cc2)cc1,CHEMBL138191
1814,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1C,CHEMBL502556
1815,COc1ccc2c(c1)c1c(n2C(=O)c2c(Cl)cc(Cl)cc2Cl)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,CHEMBL1163221
1816,CONS(=O)(=O)CCOC(=O)C(C)c1ccc(CC(C)C)cc1,CHEMBL1689434
1817,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)CC2)cc1,CHEMBL279249
1818,CSc1ccc(C2=C(c3ccccc3)C(=O)OC2=O)cc1,CHEMBL609572
1819,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2ccc(F)cc2)cc1,CHEMBL68866
1820,NS(=O)(=O)c1ccc(-n2ncc(Br)c2-c2ccc(Cl)cc2)cc1,CHEMBL27975
1821,CCCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL442018
1822,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cc(F)cc(F)c2)cc1,CHEMBL324580
1823,CCCCN(CCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,CHEMBL2334130
1824,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1,CHEMBL37414
1825,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,CHEMBL117862
1826,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1,CHEMBL499069
1827,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)N(c3ccccc3F)C2)cc1,CHEMBL300047
1828,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)N(c3ccccc3)C2)cc1,CHEMBL299765
1829,CCCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,CHEMBL3775979
1830,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc(I)cc3)n2)cc1,CHEMBL3774963
1831,Cc1ccccc1C1CC(c2ccc(Cl)c(Cl)c2)=NN1C1=NC(=O)CS1,CHEMBL2160150
1832,Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1,CHEMBL29923
1833,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O)c1ccc(F)cc1,CHEMBL1957569
1834,COc1cc(OC)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,CHEMBL222902
1835,COc1ccc(-n2nc(COc3cc(F)cc(C4(OC)CCOCC4)c3)cc2-c2ccccc2)cc1,CHEMBL222480
1836,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)cc4)n3)c2)CCOCC1,CHEMBL384659
1837,Cc1cc(=O)c(Oc2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL127084
1838,COc1ccc2c(c1)c(CC(=O)OCCNC(=O)OC(C)(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL433160
1839,CC(C)(C)c1cc(/C=C\c2cccs2)cc2c1OCC2(C)C,CHEMBL117911
1840,O=C(Nc1ccc(-c2cccc(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,CHEMBL1088302
1841,Cc1c(CC(=O)NCCCO[N+](=O)[O-])c2cc(OS(N)(=O)=O)ccc2n1C(=O)c1ccc(Cl)cc1,CHEMBL237205
1842,O=C(Nc1ccc(-c2ccccc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,CHEMBL1076742
1843,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,CHEMBL603856
1844,CS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,CHEMBL449930
1845,CC1Cc2cc(-c3c(Cl)ncn3-c3ccc(S(C)(=O)=O)cc3)ccc2O1,CHEMBL324275
1846,Cc1nc(C2CCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL161677
1847,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1,CHEMBL312822
1848,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)NCC(C)C)cc1,CHEMBL2333747
1849,CCOc1cccc(OCC)c1-c1ccc(C(C)C(=O)O)cc1F,CHEMBL257539
1850,CC(C)(O)[C@H](O)Cc1cc(/C=C/c2cc(O)cc(O)c2)ccc1O,CHEMBL446319
1851,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)ssc2=O)cc1,CHEMBL491272
1852,O=C1N/C(=N\c2nccs2)S/C1=C/c1cccc(Cl)c1,CHEMBL405972
1853,CCC1CCCCN1C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,CHEMBL2333734
1854,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(C)CC2)cc1,CHEMBL2334138
1855,COc1c(-c2cc(-c3cccnc3)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)cc2occc12,CHEMBL3127308
1856,COC(=O)[C@@H](N)Cc1cn(-c2nc(Cl)nc(N3CCCCC3)n2)c2ccccc12,CHEMBL4640256
1857,Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCOCC2)n1,CHEMBL4640306
1858,COC(=O)[C@H](Cc1ccccc1)n1cc(COc2nc(Cl)nc(N3CCOCC3)n2)nn1,CHEMBL4634582
1859,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(C)cc3)nn2n1,CHEMBL184187
1860,CCOc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,CHEMBL183891
1861,CS(=O)(=O)c1ccc(-c2ccc3c(c2-c2ccc(F)cc2)OCO3)cc1,CHEMBL365060
1862,O=C(O)C1=Cc2cc(S(F)(F)(F)(F)F)cc(Br)c2O[C@@H]1C(F)(F)F,CHEMBL4084676
1863,O=C(O)C1=Cc2cc(S(F)(F)(F)(F)F)ccc2O[C@H]1C(F)(F)F,CHEMBL4062140
1864,Cc1ccccc1Nc1cnccc1NS(C)(=O)=O,CHEMBL1078374
1865,CS(=O)(=O)Nc1ccncc1NC1CCCCCC1.Cl,CHEMBL1204025
1866,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(O)cc3)n2)cc1,CHEMBL4170378
1867,NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,CHEMBL4177170
1868,COc1ccc2c(c1)c(CC(=O)Nc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL95469
1869,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,CHEMBL55348
1870,CCc1ccc(/C=C/S(N)(=O)=O)cc1C(=O)c1ccccc1,CHEMBL147189
1871,COc1ccc2cc(C(C)c3nc4s/c(=C\c5ccc(Br)s5)c(=O)n4n3)ccc2c1,CHEMBL3402334
1872,COc1c(C)cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,CHEMBL29844
1873,CS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)OCO3)cc1,CHEMBL298729
1874,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CO)cc2)cc1,CHEMBL745
1875,CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(Cl)cc2)cc1,CHEMBL2283174
1876,Clc1ccccc1-c1csc(Nc2ccc3c(c2)OCO3)n1,CHEMBL2023859
1877,COc1ccc(-c2csc(Nc3ccc(C)cc3)n2)cc1,CHEMBL2023858
1878,Cc1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1,CHEMBL116253
1879,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,CHEMBL175
1880,CN1C(O)=C(C(=O)Nc2ccc(F)cc2F)c2cc(Cl)ccc2S1(=O)=O,CHEMBL177606
1881,CS(=O)(=O)c1ccc(-n2cc(C(F)F)nc2-c2cccnc2)cc1,CHEMBL322720
1882,CSc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,CHEMBL416989
1883,Cc1cnc(NC(=O)C2=C(O)c3sccc3S(=O)(=O)N2C)s1,CHEMBL367739
1884,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1,CHEMBL282839
1885,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2F)cc1,CHEMBL70158
1886,CCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL97179
1887,CCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL99933
1888,Cc1ccnc(C(=O)c2[nH]c3cc(Cl)c(F)cc3c2CC(=O)O)c1,CHEMBL1950016
1889,CS(=O)(=O)Nc1cc2c(cc1Oc1ccc(F)cc1F)C(=O)CC2,CHEMBL147580
1890,Cc1cc(=O)c(Oc2ccc(C(=O)O)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL129299
1891,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL265078
1892,O=C1CSC(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2cccc(Cl)c2)=N1,CHEMBL2160147
1893,CC(Oc1cc(=O)oc2ccccc12)C(=O)N1CCOCC1,CHEMBL2158362
1894,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1Cl,CHEMBL77350
1895,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(N)n2)cc1,CHEMBL558727
1896,CN(c1ccccc1)c1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,CHEMBL556929
1897,CCOc1cccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,CHEMBL436494
1898,CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3)[n+]([O-])c2-c2ccc(F)cc2)cc1,CHEMBL560013
1899,CS(=O)(=O)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,CHEMBL2283151
1900,COc1ccc2c(c1)c(CC(=O)Nc1cccnc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL329480
1901,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(C(F)(F)F)cc2)cc1,CHEMBL2087944
1902,Oc1cc(O)cc(/C=C/c2cccc(F)c2)c1,CHEMBL490482
1903,COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1OC,CHEMBL473518
1904,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)N(c3ccc(F)cc3)C2)cc1,CHEMBL48332
1905,Cc1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1,CHEMBL1957881
1906,Cc1ccc(S(=O)(=O)NCCOc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,CHEMBL4160157
1907,Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,CHEMBL4164251
1908,COc1ccc2c(c1)c(Cc1nc(-c3ccc(Cl)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL27875
1909,CCOc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,CHEMBL104009
1910,Cc1ccc(-c2sccc2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL99517
1911,COC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,CHEMBL304967
1912,CS(=O)(=O)c1ccc(-c2sc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1,CHEMBL265585
1913,COCc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,CHEMBL295707
1914,CCc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,CHEMBL275601
1915,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL54370
1916,CS(=O)(=O)Nc1cc2c(cc1Sc1ccncc1)C(=O)CC2,CHEMBL344351
1917,COc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)s2)cc1,CHEMBL277813
1918,NS(=O)(=O)c1ccc(-c2c(-c3ccc(OC(F)(F)F)cc3)nn3ncccc23)cc1,CHEMBL360182
1919,COc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1288537
1920,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2N2CCCC(CO)C2)cc1,CHEMBL49394
1921,CC(=O)OC(C)O/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL1210073
1922,Cc1cc2c(c(C)c1Br)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL3342568
1923,CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(F)c(F)c2)cc1,CHEMBL2283173
1924,Cc1ccnc(C(=O)c2[nH]c3cc(F)ccc3c2CC(=O)O)c1,CHEMBL1950009
1925,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2Cl)cc1,CHEMBL500935
1926,Cc1ccc(Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,CHEMBL560887
1927,COc1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CC(C)(C)CC1=O,CHEMBL4169030
1928,O=C(Nc1ccc(-c2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,CHEMBL1086611
1929,CCc1cccc(C)c1Nc1ccccc1CC(=O)O,CHEMBL259842
1930,CC(OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O)C1CC1,CHEMBL305507
1931,CS(=O)(=O)c1ccc(-n2cnc(Br)c2-c2ccc(F)cc2)cc1,CHEMBL326577
1932,CCc1cc(OC(F)(F)F)cc2c1O[C@H](C(F)(F)F)C(C(=O)O)=C2,CHEMBL1290684
1933,CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3ccc(F)cc3)n2)cc1,CHEMBL257677
1934,O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(Cl)cc3)c2OC1C(F)(F)F,CHEMBL1669033
1935,CC(C)c1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1,CHEMBL1917098
1936,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,CHEMBL1957453
1937,COC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,CHEMBL183101
1938,Cc1cn2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)nc2s1,CHEMBL358609
1939,CCc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,CHEMBL1669035
1940,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccncc3)o2)cc1,CHEMBL3265353
1941,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3ccccc23)cc1,CHEMBL3309443
1942,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2ccc3ccccc3c2)cc1,CHEMBL3309828
1943,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1cccc2c1OCO2,CHEMBL3309826
1944,[2H]C([2H])([2H])c1cc2c(c(C([2H])([2H])[2H])c1)OC(C(F)(F)F)C(C(=O)O)=C2,CHEMBL3355607
1945,O=C(NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1)c1ccc(Cl)s1,CHEMBL4170800
1946,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccccc2)cc1,CHEMBL1956381
1947,CN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1,CHEMBL119433
1948,CCCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,CHEMBL119472
1949,FC(F)(F)c1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1,CHEMBL1957882
1950,CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1,CHEMBL1275941
1951,COc1ccc(-c2cnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL514418
1952,COc1cc2oc(C)cc(=O)c2c(O)c1OCC=C(C)C,CHEMBL1684149
1953,Cc1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Br)cc2)s1,CHEMBL280093
1954,CC(C(=O)O)c1ccc(Cc2cccs2)cc1F,CHEMBL2063853
1955,O=C(O)C1=Cc2c(Cl)ccc(Cl)c2OC1C(F)(F)F,CHEMBL1288590
1956,O=C(O)C1=Cc2cc(Cl)cc(-c3ccccc3)c2OC1C(F)(F)F,CHEMBL1290320
1957,Cc1c(/C=N\O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,CHEMBL2391052
1958,Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,CHEMBL44466
1959,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,CHEMBL148100
1960,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)c(F)c2)cc1,CHEMBL296571
1961,CCc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,CHEMBL187468
1962,Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,CHEMBL154907
1963,Cc1ccc(Nc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,CHEMBL4173819
1964,Cc1cc(C)c2c(=O)n(CCCC(=O)O)sc2n1,CHEMBL3905241
1965,Cc1cc(C)c2c(=O)n(CC(=O)N3CCN(c4cccc(Cl)c4)CC3)sc2n1,CHEMBL3906347
1966,CC(C(=O)OCCO[N+](=O)[O-])c1cccc(C(=O)c2ccccc2)c1,CHEMBL444396
1967,COc1ccc(-c2cc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL3823400
1968,Cc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,CHEMBL399879
1969,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,CHEMBL117917
1970,CS(=O)(=O)c1ccc(-c2sc(CC#N)nc2-c2ccc(F)cc2)cc1,CHEMBL417266
1971,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,CHEMBL300597
1972,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(Br)cc3)n2)cc1,CHEMBL4172724
1973,O=C(/C=C/c1ccc(N2CCCC2)cc1)/C=C/c1ccc(N2CCCC2)cc1,CHEMBL3290192
1974,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,CHEMBL209883
1975,O=C(O)C1=Cc2cc(S(F)(F)(F)(F)F)ccc2OC1C(F)(F)F,CHEMBL4091547
1976,CC(=O)c1cccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)c1,CHEMBL4098600
1977,NS(=O)(=O)c1ccc(OC(=O)c2c(-c3ccccc3)sc3c2CCCC3)cc1,CHEMBL4086580
1978,Oc1cccc(O)c1O,CHEMBL307145
1979,O=C(N/N=C/c1coc2ccccc2c1=O)c1ccccc1,CHEMBL1241822
1980,Cc1c(Cl)ccc2c1C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1630232
1981,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C,CHEMBL184341
1982,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc3c(c2)OCCO3)cc1,CHEMBL186634
1983,Clc1ccc(-c2nnc(-c3cn(-c4ccccc4)nc3-c3ccc(Br)cc3)o2)cc1,CHEMBL3265349
